itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I271,Frank carried David.,M,IC2,Ferstl et al.(2010),english,Frank,David,carried,David,Object,No,0.48111959659196707,Object,"up the stairs to the attic, where his grandmother's old trunk was hidden.",Subject,free
I272,Simon envied Nick.,M,IC2,Ferstl et al.(2010),english,Simon,Nick,envied,Nick,Object,No,0.024060235,Object,"Nick had everything he could possibly want, from a beautiful mansion to a successful business and a stunning girlfriend.",Object,free
I273,Justin fancied Steve.,M,IC2,Ferstl et al.(2010),english,Justin,Steve,fancied,Steve,Object,No,0.15977589992355165,Object,"Steve, however, was oblivious to Justin's secret admiration.",Object,free
I274,Mike laughed at Frank.,M,IC2,Ferstl et al.(2010),english,Mike,Frank,laughed at,Frank,Object,No,0.046604657,Object,"Frank's booming laughter echoed through the room, catching everyone's attention.",Object,free
I275,Sarah aggravated Emily.,F,IC1,Rohde & Kehler (2014),english,Sarah,Emily,aggravated,Emily,Object,No,0.29747326009672437,Object,"Emily stormed off, slamming the door behind her.",Object,free
I276,Emily amazed Megan.,F,IC1,Rohde & Kehler (2014),english,Emily,Megan,amazed,M,Object,No,0.22240815027247104,Object,Megan's eyes widened in surprise as she turned to face Emily.,Object,free
I277,Megan amused Angela.,F,IC1,Rohde & Kehler (2014),english,Megan,Angela,amused,M,Object,No,0.12273883780288705,Object,Angela couldn't help but giggle at Megan's silly impression of their boss.,Object,free
I278,Angela annoyed Anna.,F,IC1,Rohde & Kehler (2014),english,Angela,Anna,annoyed,Anna,Object,Yes,0.528884641,Subject,"Angela stormed out of the room, slamming the door behind her.",Object,free
I279,Anna apologized to Nicole.,F,IC1,Rohde & Kehler (2014),english,Anna,Nicole,apologized to,Anna,Subject,No,0.064231361,Object,She explained that she had been feeling overwhelmed with her schoolwork and hadn't meant to forget their plans.,Subject,free
I280,Nicole bored Claire.,F,IC1,Rohde & Kehler (2014),english,Nicole,Claire,bored,Cla,Object,No,0.470905523,Object,"She had been stuck in the library for hours, studying for her exams, while Claire was out enjoying the sunny day.",Subject,free
I281,Claire charmed Jane.,F,IC1,Rohde & Kehler (2014),english,Claire,Jane,charmed,Jane,Object,No,0.42813475,Object,Jane couldn't help but smile at Claire's warm and genuine nature.,Object,free
I282,Jane offended Tina.,F,IC1,Rohde & Kehler (2014),english,Jane,Tina,offended,T,Object,No,0.2659966769714865,Object,"Tina stormed off, leaving Jane feeling guilty and uncertain about how to make things right.",Object,free
I283,Tina confessed to Kate.,F,IC1,Rohde & Kehler (2014),english,Tina,Kate,confessed to,Kate,Object,No,0.18899177235597553,Object,Kate was shocked and didn't know how to react.,Object,free
I284,Kate deceived Amy.,F,IC1,Rohde & Kehler (2014),english,Kate,Amy,deceived,Amy,Object,No,0.2591572744214655,Object,"Amy was shocked and hurt by the betrayal, feeling like she had been blind to her best friend's true intentions all along.",Object,free
I285,Amy disappointd Alice.,F,IC1,Rohde & Kehler (2014),english,Amy,Alice,disappointd,Alice,Object,No,0.17427701364868242,Object,"Alice tried to hide her tears behind her long, curly brown hair.",Object,free
I286,Alice exasperated Sarah.,F,IC1,Rohde & Kehler (2014),english,Alice,Sarah,exasperated,Alice,Subject,Yes,0.6679199426126383,Subject,She had been trying to explain the intricacies of quantum physics to her for what felt like hours.,Ambiguous,free
I287,Sarah fascinated Megan.,F,IC1,Rohde & Kehler (2014),english,Sarah,Megan,fascinated,M,Object,No,0.32817808236435125,Object,She had always been drawn to her quirky and adventurous nature.,Object,free
I288,Emily frightened Angela.,F,IC1,Rohde & Kehler (2014),english,Emily,Angela,frightened,Emily,Subject,No,0.19751130901631864,Object,"Angela's eyes widened in surprise as she stumbled backward, her hands grasping for the door handle.",Object,free
I289,Megan humiliated Anna.,F,IC1,Rohde & Kehler (2014),english,Megan,Anna,humiliated,M,Object,No,0.021849527562723237,Object,"Anna stormed out of the room, slamming the door behind her.",Object,free
I290,Angela infuriated Nicole.,F,IC1,Rohde & Kehler (2014),english,Angela,Nicole,infuriated,Ang,Subject,Yes,0.7162942528213944,Subject,"Nicole stormed out of the room, slamming the door behind her.",Object,free
I291,Anna inspires Claire.,F,IC1,Rohde & Kehler (2014),english,Anna,Claire,inspires,Cla,Object,No,0.3551575186619886,Object,Claire looks up to Anna as a role model in her life.,Object,free
I292,Nicole intimidates Jane.,F,IC1,Rohde & Kehler (2014),english,Nicole,Jane,intimidates,Jane,Object,No,0.2936460064263936,Object,Jane's confidence began to waver.,Object,free
I293,Claire scares Tina.,F,IC1,Rohde & Kehler (2014),english,Claire,Tina,scares,T,Object,No,0.42997951078511787,Object,Tina lets out a blood-curdling scream.,Object,free
I294,Jane surprised Kate.,F,IC1,Rohde & Kehler (2014),english,Jane,Kate,surprised,Kate,Object,No,0.095967099,Object,Kate looked at her with a mixture of confusion and amusement.,Object,free
I295,Tina consulted Amy.,F,IC1,Ferstl et al.(2010),english,Tina,Amy,consulted,Amy,Object,No,0.085571177,Object,"Amy, being an expert in the field, provided Tina with a detailed explanation of the project's requirements.",Object,free
I296,Kate attracted Alice.,F,IC1,Ferstl et al.(2010),english,Kate,Alice,attracted,Alice,Object,No,0.3162659623422413,Object,"Kate attracted Alice, and she couldn't help but notice the way Alice's eyes sparkled in the sunlight.",Subject,free
I297,Amy agitated Sarah.,F,IC1,Ferstl et al.(2010),english,Amy,Sarah,agitated,Amy,Subject,Yes,0.6378262677821762,Subject,Sarah's calm demeanor was disrupted by Amy's sudden outburst.,Object,free
I298,Alice angered Emily.,F,IC1,Ferstl et al.(2010),english,Alice,Emily,angered,Emily,Object,Yes,0.7124960022435656,Subject,"Emily stormed out of the room, slamming the door behind her.",Object,free
I299,Sarah delighted Angela.,F,IC1,Ferstl et al.(2010),english,Sarah,Angela,delighted,Ang,Object,No,0.079871523,Object,Angela beamed with a warm smile in response.,Object,free
I300,Emily pleased Anna.,F,IC1,Ferstl et al.(2010),english,Emily,Anna,pleased,Anna,Object,No,0.31105902659322926,Object,"She had always been a bit shy around her, but today she had finally found the courage to speak up.",Ambiguous,free
I301,Megan called Nicole.,F,IC1,Ferstl et al.(2010),english,Megan,Nicole,called,M,Object,No,0.063886778,Object,"Nicole answered on the first ring, sounding a bit out of breath.",Object,free
I302,Angela telephoned Claire.,F,IC1,Ferstl et al.(2010),english,Angela,Claire,telephoned,Cla,Object,No,0.047692217,Object,"She was calling to invite her to a surprise birthday party for their mutual friend, Rachel.",Subject,free
I303,Anna concerned Jane.,F,IC1,Ferstl et al.(2010),english,Anna,Jane,concerned,Anna,Subject,No,0.3573225378855552,Object,"She had been acting strangely all week, and Anna couldn't help but wonder if everything was okay.",Object,free
I304,Nicole irritated Tina.,F,IC1,Ferstl et al.(2010),english,Nicole,Tina,irritated,T,Object,No,0.24307084715287075,Object,Tina shot back with a sharp retort.,Object,free
I305,Claire antagonized Kate.,F,IC1,Ferstl et al.(2010),english,Claire,Kate,antagonized,Kate,Object,Yes,0.5205664204380752,Subject,"Kate's eyes narrowed, her expression darkening with a mix of anger and hurt.",Object,free
I306,Jane frustrated Amy.,F,IC1,Ferstl et al.(2010),english,Jane,Amy,frustrated,Amy,Object,Yes,0.6276876801372157,Subject,"She stormed out of the room, slamming the door behind her.",Object,free
I307,Tina appalled Alice.,F,IC1,Ferstl et al.(2010),english,Tina,Alice,appalled,T,Object,No,0.19468053330673565,Object,She couldn't believe her best friend was dating her ex-boyfriend.,Object,free
I308,Kate captivated Sarah.,F,IC1,Ferstl et al.(2010),english,Kate,Sarah,captivated,Sarah,Object,No,0.064384189,Object,She was known for her captivating smile and infectious laughter.,Subject,free
I309,Amy inspired Emily.,F,IC1,Ferstl et al.(2010),english,Amy,Emily,inspired,Emily,Object,Yes,0.5781985649835927,Subject,Emily's passion for art was ignited by Amy's unwavering dedication to her craft.,Object,free
I310,Alice lied to Megan.,F,IC1,Ferstl et al.(2010),english,Alice,Megan,lied to,Alice,Subject,No,0.21770637060200568,Object,Megan's eyes narrowed as she wondered what other secrets her best friend might be keeping.,Object,free
I311,Sarah maddened Anna.,F,IC1,Ferstl et al.(2010),english,Sarah,Anna,maddened,Anna,Object,No,0.4054313664954845,Object,Anna's normally calm demeanor was a stark contrast to the fiery passion that had ignited within her.,Object,free
I312,Emily peeved Nicole.,F,IC1,Ferstl et al.(2010),english,Emily,Nicole,peeved,Emily,Subject,Yes,0.6001530387476474,Subject,Nicole shot Emily a stern look in response.,Object,free
I313,Megan entranced Claire.,F,IC1,Ferstl et al.(2010),english,Megan,Claire,entranced,Cla,Object,No,0.12671923111687228,Object,Her captivating smile had a way of doing that to people.,Subject,free
I314,Angela intrigued Jane.,F,IC1,Ferstl et al.(2010),english,Angela,Jane,intrigued,Jane,Object,No,0.4069883575756131,Object,"She was a quiet and reserved person, but there was something about Angela's mysterious smile that drew Jane in.",Object,free
I315,Anna repulsed Tina.,F,IC1,Ferstl et al.(2010),english,Anna,Tina,repulsed,T,Object,No,0.063549335,Object,"Tina stormed off in tears, slamming the door behind her.",Object,free
I316,Nicole worried Kate.,F,IC1,Ferstl et al.(2010),english,Nicole,Kate,worried,Kate,Object,No,0.47661365416280826,Object,"She had been acting strangely all morning, and Kate couldn't shake the feeling that something was wrong.",Subject,free
I317,Claire betrayed Amy.,F,IC1,Ferstl et al.(2010),english,Claire,Amy,betrayed,Amy,Object,No,0.277411745,Object,"Amy's world was shattered, and she couldn't help but wonder why her once closest friend could be capable of such a hurtful act.",Object,free
I318,Jane confessed to Alice.,F,IC1,Ferstl et al.(2010),english,Jane,Alice,confessed to,Alice,Object,No,0.16389980061979179,Object,Her secret crush on Tom had been weighing heavily on her conscience for months.,Subject,free
I319,Tina scared Sarah.,F,IC1,Ferstl et al.(2010),english,Tina,Sarah,scared,T,Object,No,0.24428948723167396,Object,"Sarah ran out of the room, slamming the door behind her.",Object,free
I320,Kate wowed Emily.,F,IC1,Ferstl et al.(2010),english,Kate,Emily,wowed,Emily,Object,No,0.42070403445728144,Object,Kate wowed Emily with her stunning singing performance at the school talent show.,Subject,free
I321,Amy disappointed Megan.,F,IC1,Ferstl et al.(2010),english,Amy,Megan,disappointed,M,Object,No,0.45358600549528094,Object,Megan's eyes welled up with tears as she felt a deep sadness wash over her.,Object,free
I322,Alice intimidated Angela.,F,IC1,Ferstl et al.(2010),english,Alice,Angela,intimidated,Alice,Subject,No,0.1785840367432703,Object,Angela's normally composed demeanor began to crack under Alice's assertive gaze.,Object,free
I323,Sarah bugged Nicole.,F,IC1,Ferstl et al.(2010),english,Sarah,Nicole,bugged,Sarah,Subject,No,0.137632509,Object,Nicole rolled her eyes in frustration.,Object,free
I324,Emily daunted Claire.,F,IC1,Ferstl et al.(2010),english,Emily,Claire,daunted,Cla,Object,No,0.28567903102255754,Object,"She had always been the confident one in their friendship, and Claire's sudden vulnerability was a side of her Emily had never seen before.",Subject,free
I325,Megan echoed Jane.,F,IC1,Ferstl et al.(2010),english,Megan,Jane,echoed,M,Object,No,0.10042788969970251,Object,Her words still lingered in the empty hallway.,Subject,free
I326,Angela enthralled Tina.,F,IC1,Ferstl et al.(2010),english,Angela,Tina,enthralled,Ang,Subject,No,0.14994563684780216,Object,With her captivating smile and infectious laughter.,Subject,free
I327,Anna excited Kate.,F,IC1,Ferstl et al.(2010),english,Anna,Kate,excited,Anna,Subject,No,0.4635629411721596,Object,She had just revealed the surprise birthday party that was being planned for her best friend's 30th birthday.,Subject,free
I328,Nicole gladdened Amy.,F,IC1,Ferstl et al.(2010),english,Nicole,Amy,gladdened,Amy,Object,No,0.22533331574540386,Object,"She beamed with a warm smile, her eyes sparkling with gratitude.",Ambiguous,free
I329,Claire mesmerised Alice.,F,IC1,Ferstl et al.(2010),english,Claire,Alice,mesmerised,Alice,Object,No,0.4421528181355811,Object,She had never seen anyone so captivated by the mysterious aura surrounding the ancient mansion.,Object,free
I330,Jane enraged Sarah.,F,IC1,Ferstl et al.(2010),english,Jane,Sarah,enraged,Jane,Subject,Yes,0.646065032,Subject,"Sarah stormed out of the room, slamming the door behind her.",Object,free
I331,Tina enticed Emily.,F,IC1,Ferstl et al.(2010),english,Tina,Emily,enticed,Emily,Object,No,0.10043533243924478,Object,"She was a free spirit, and Emily couldn't help but be drawn to her carefree nature.",Subject,free
I332,Kate provoked Megan.,F,IC1,Ferstl et al.(2010),english,Kate,Megan,provoked,M,Object,No,0.3156255916268602,Object,Megan's eyes widened in anger as she turned to face Kate.,Object,free
I333,Amy unnerved Angela.,F,IC1,Ferstl et al.(2010),english,Amy,Angela,unnerved,Ang,Object,No,0.070312257,Object,Angela's normally composed demeanor began to falter.,Object,free
I334,Alice frightened Anna.,F,IC1,Ferstl et al.(2010),english,Alice,Anna,frightened,Anna,Object,No,0.47536954535081377,Object,Alice's frightened expression was a stark contrast to her usual cheerful demeanor.,Subject,free
I335,Sarah troubled Claire.,F,IC1,Ferstl et al.(2010),english,Sarah,Claire,troubled,Cla,Object,No,0.4165290392031394,Object,"She had been doing so for weeks, and Claire was at her wit's end trying to figure out why.",Subject,free
I336,Emily repelled Jane.,F,IC1,Ferstl et al.(2010),english,Emily,Jane,repelled,Jane,Object,No,0.18041449404388846,Object,"Jane, still shaken by the experience, quickly ran back to the safety of the cave.",Object,free
I337,Megan sickened Tina.,F,IC1,Ferstl et al.(2010),english,Megan,Tina,sickened,T,Object,No,0.3042732190293092,Object,"Tina fell to the ground, clutching her stomach in agony.",Object,free
I338,Angela revolted Kate.,F,IC1,Ferstl et al.(2010),english,Angela,Kate,revolted,Kate,Object,No,0.13631897787413755,Object,"Kate's eyes widened in shock as she stumbled backward, her hands flying to her mouth in a mixture of horror and dismay.",Object,free
I339,Anna trailed Amy.,F,IC1,Ferstl et al.(2010),english,Anna,Amy,trailed,Amy,Object,No,0.243748772,Object,"As they walked through the crowded market, Anna struggled to keep up with Amy's long strides.",They,free
I340,Nicole upset Alice.,F,IC1,Ferstl et al.(2010),english,Nicole,Alice,upset,Alice,Object,No,0.36034600550577456,Object,This led to a heated argument between the two friends that would last for days.,They,free
I341,Claire exhausted Sarah.,F,IC1,Ferstl et al.(2010),english,Claire,Sarah,exhausted,Sarah,Object,No,0.49973168546251134,Object,"She had been running non-stop for hours to keep up with their energetic six-year-old daughter, Emily.",Ambiguous,free
I342,Jane wearied Emily.,F,IC1,Ferstl et al.(2010),english,Jane,Emily,wearied,Emily,Object,No,0.094641224,Object,Emily was visibly shaken after the long and grueling conversation they had just had.,Object,free
I343,Tina staggered Megan.,F,IC1,Ferstl et al.(2010),english,Tina,Megan,staggered,T,Object,No,0.12565958988541692,Object,"Megan fell to the ground, her eyes widening in shock as she struggled to regain her balance.",Object,free
I344,Kate cheated Angela.,F,IC1,Ferstl et al.(2010),english,Kate,Angela,cheated,Kate,Subject,No,0.13645477004515938,Object,"Angela stormed out of the room, slamming the door behind her and leaving Kate feeling guilty and anxious.",Object,free
I345,Amy repaid Anna.,F,IC1,Ferstl et al.(2010),english,Amy,Anna,repaid,Anna,Object,No,0.072684843,Object,"Anna smiled warmly and hugged her back, feeling grateful for her sister's kindness.",Object,free
I346,Alice astounded Nicole.,F,IC1,Ferstl et al.(2010),english,Alice,Nicole,astounded,Alice,Subject,No,0.3341606601844561,Object,Nicole's eyes widened in shock as she stumbled backward.,Object,free
I347,Sarah exhilarated Jane.,F,IC1,Ferstl et al.(2010),english,Sarah,Jane,exhilarated,Jane,Object,Yes,0.6833571059770441,Subject,She beamed with joy as she revealed the surprise party that had been planned for Jane's birthday.,Subject,free
I348,Emily spooked Tina.,F,IC1,Ferstl et al.(2010),english,Emily,Tina,spooked,T,Object,No,0.20071676963591722,Object,"Tina jumped back, startled, and nearly knocked over her glass of lemonade.",Object,free
I349,Megan unsettled Kate.,F,IC1,Ferstl et al.(2010),english,Megan,Kate,unsettled,Kate,Object,No,0.36757643946687946,Object,Megan's calm demeanor was a stark contrast to Kate's increasingly agitated state.,Subject,free
I350,Angela flabbergasted Amy.,F,IC1,Ferstl et al.(2010),english,Angela,Amy,flabbergasted,Amy,Object,No,0.31457334037666185,Object,She had just told her that she had won the grand prize in the local talent show.,Subject,free
I351,Anna kissed Alice.,F,IC1,Ferstl et al.(2010),english,Anna,Alice,kissed,Anna,Subject,No,0.041018365,Object,"As she walked away, she couldn't help but notice the look of surprise on Alice's face.",Subject,free
I352,Nicole nuzzled Sarah.,F,IC1,Ferstl et al.(2010),english,Nicole,Sarah,nuzzled,Sarah,Object,No,0.058384879785416885,Object,"Sarah smiled and gently stroked Nicole's soft fur, her eyes filled with affection.",Object,free
I353,Claire pained Emily.,F,IC1,Ferstl et al.(2010),english,Claire,Emily,pained,Cla,Subject,No,0.3630644196381073,Object,Emily's eyes welled up with tears as she struggled to comprehend the hurtful words.,Object,free
I354,Jane confused Megan.,F,IC1,Ferstl et al.(2010),english,Jane,Megan,confused,M,Object,No,0.24943610045372655,Object,Megan looked at Jane with a mixture of concern and amusement.,Object,free
I355,Tina distressed Angela.,F,IC1,Ferstl et al.(2010),english,Tina,Angela,distressed,T,Object,No,0.26203320266754593,Object,Angela began to cry uncontrollably.,Object,free
I356,Kate vexed Anna.,F,IC1,Ferstl et al.(2010),english,Kate,Anna,vexed,Kate,Subject,No,0.4540844932828718,Object,Kate's sharp words had left Anna feeling hurt and confused.,Subject,free
I357,Amy bothered Nicole.,F,IC1,Ferstl et al.(2010),english,Amy,Nicole,bothered,Amy,Subject,No,0.062348082,Object,Nicole rolled her eyes in frustration as she tried to focus on her work.,Object,free
I358,Alice alarmed Claire.,F,IC1,Ferstl et al.(2010),english,Alice,Claire,alarmed,Alice,Subject,Yes,0.5863413749765847,Subject,Claire quickly turned around to see what was wrong.,Object,free
I359,Sarah disgruntled Tina.,F,IC1,Ferstl et al.(2010),english,Sarah,Tina,disgruntled,T,Object,No,0.11816656687120816,Object,"Tina stormed out of the room, slamming the door behind her.",Object,free
I360,Emily plagued Kate.,F,IC1,Ferstl et al.(2010),english,Emily,Kate,plagued,Emily,Subject,No,0.27976737434875937,Object,Her constant nagging made Kate feel anxious and overwhelmed.,Subject,free
I361,Megan shadowed Amy.,F,IC1,Ferstl et al.(2010),english,Megan,Amy,shadowed,M,Object,No,0.33167885278527287,Object,She was eager to learn the ins and outs of the marketing department from her more experienced colleague.,Subject,free
I362,Angela tailed Alice.,F,IC1,Ferstl et al.(2010),english,Angela,Alice,tailed,Alice,Object,No,0.21837884694810342,Object,"Alice, unaware of the surveillance, continued to explore the abandoned mansion, her footsteps echoing through the dusty halls.",Object,free
I363,Anna incensed Sarah.,F,IC1,Ferstl et al.(2010),english,Anna,Sarah,incensed,Anna,Subject,No,0.36555058450748684,Object,"Sarah stormed out of the room, slamming the door behind her.",Object,free
I364,Nicole baffled Emily.,F,IC1,Ferstl et al.(2010),english,Nicole,Emily,baffled,Emily,Object,Yes,0.62956691,Subject,She had never seen her friend so visibly shaken.,Ambiguous,free
I365,Claire shocked Megan.,F,IC1,Ferstl et al.(2010),english,Claire,Megan,shocked,M,Object,No,0.21339584675325082,Object,Megan's eyes widened in surprise.,Object,free
I366,Jane disobeyed Angela.,F,IC1,Ferstl et al.(2010),english,Jane,Angela,disobeyed,Jane,Subject,No,0.034650436150872994,Object,"As a result, Angela's expression turned cold and unforgiving.",Object,free
I367,Tina distracted Anna.,F,IC1,Ferstl et al.(2010),english,Tina,Anna,distracted,T,Object,No,0.3560718599361697,Object,Anna couldn't help but stare at the bright pink elephant costume Tina was wearing.,Object,free
I368,Kate married Nicole.,F,IC1,Ferstl et al.(2010),english,Kate,Nicole,married,Kate,Subject,No,0.24448172359981274,Object,They had a beautiful summer wedding on a sunny beach in Hawaii.,They,free
I369,Amy met Claire.,F,IC1,Ferstl et al.(2010),english,Amy,Claire,met,Cla,Object,No,0.12602682835607387,Object,"Amy met Claire, who was an old friend from college that she hadn't seen in years.",Subject,free
I370,Alice ordered around Jane.,F,IC1,Ferstl et al.(2010),english,Alice,Jane,ordered around,Jane,Object,No,0.3826313922071107,Object,Jane hesitated for a moment before reluctantly following Alice's instructions.,Object,free
I371,Sarah harmed Kate.,F,IC1,Ferstl et al.(2010),english,Sarah,Kate,harmed,Kate,Object,No,0.093407087,Object,"Sarah's actions had a profound impact on Kate, causing her to become withdrawn and isolated from their group of friends.",Subject,free
I372,Emily astonished Amy.,F,IC1,Ferstl et al.(2010),english,Emily,Amy,astonished,Amy,Object,No,0.34360269396938087,Object,Emily astonished Amy with the surprise party she had planned for her birthday.,Subject,free
I373,Megan bewildered Alice.,F,IC1,Ferstl et al.(2010),english,Megan,Alice,bewildered,Alice,Object,No,0.374609415,Object,She stared at her with a mix of confusion and concern.,Object,free
I374,Angela invigorated Sarah.,F,IC1,Ferstl et al.(2010),english,Angela,Sarah,invigorated,Sarah,Object,No,0.21890967355847202,Object,Sarah felt a newfound energy and motivation to tackle the challenges that had been weighing her down.,Object,free
I375,Anna tantalized Emily.,F,IC1,Ferstl et al.(2010),english,Anna,Emily,tantalized,Emily,Object,No,0.21412499518575273,Object,With a sly smile as she revealed the long-held secret that would change Emily's life forever.,Subject,free
I376,Nicole battled Megan.,F,IC1,Ferstl et al.(2010),english,Nicole,Megan,battled,M,Object,No,0.189693304,Object,"The fight was intense, with both women exchanging blows in the dark alleyway.",They,free
I377,Claire hurt Angela.,F,IC1,Ferstl et al.(2010),english,Claire,Angela,hurt,Cla,Subject,No,0.081313038,Object,"Angela began to cry uncontrollably, her eyes welling up with tears as she stormed out of the room.",Object,free
I378,Jane followed Anna.,F,IC1,Ferstl et al.(2010),english,Jane,Anna,followed,Anna,Object,No,0.15314564289830124,Object,"As they walked through the old mansion, Jane couldn't help but notice the eerie feeling that they were being watched.",They,free
I379,Tina tormented Nicole.,F,IC1,Ferstl et al.(2010),english,Tina,Nicole,tormented,T,Object,No,0.097248155,Object,Nicole's eyes welled up with tears as she tried to escape the relentless verbal assault.,Object,free
I380,Kate grazed Claire.,F,IC1,Ferstl et al.(2010),english,Kate,Claire,grazed,Cla,Object,No,0.2260129512626151,Object,Kate's eyes widened in surprise as Claire's expression turned stern.,Subject,free
I381,Amy played Jane.,F,IC1,Ferstl et al.(2010),english,Amy,Jane,played,Jane,Object,No,0.068488737,Object,She was a supporting role in the school play.,Subject,free
I382,Alice dumbfounded Tina.,F,IC1,Ferstl et al.(2010),english,Alice,Tina,dumbfounded,T,Object,No,0.094438223,Object,"Tina's eyes widened in shock as she stumbled backward, tripping over her own feet.",Object,free
I383,Sarah flattered Amy.,F,IC1,Ferstl et al.(2010),english,Sarah,Amy,flattered,Amy,Object,No,0.067317786,Object,Amy's eyes lit up with a warm smile.,Object,free
I384,Emily alienated Alice.,F,IC1,Ferstl et al.(2010),english,Emily,Alice,alienated,Alice,Object,No,0.29176217157362266,Object,"As a result, Alice stopped speaking to her for months.",Object,free
I385,Megan harassed Sarah.,F,IC1,Ferstl et al.(2010),english,Megan,Sarah,harassed,Sarah,Object,No,0.027255555319924383,Object,"She had been doing it for weeks, and Sarah was at her breaking point.",Subject,free
I386,Angela approached Emily.,F,IC1,Ferstl et al.(2010),english,Angela,Emily,approached,Emily,Object,No,0.1503160549927183,Object,"Emily looked up from her book, a mixture of surprise and curiosity on her face.",Object,free
I387,Anna beguiled Megan.,F,IC1,Ferstl et al.(2010),english,Anna,Megan,beguiled,Anna,Subject,No,0.18981189134107437,Object,Megan's eyes widened as she felt a strange sense of calm wash over her.,Object,free
I388,Nicole caressed Angela.,F,IC1,Ferstl et al.(2010),english,Nicole,Angela,caressed,Ang,Object,No,0.020281498,Object,Her gentle touch sent a shiver down Angela's spine.,Subject,free
I389,Claire enlivened Anna.,F,IC1,Ferstl et al.(2010),english,Claire,Anna,enlivened,Anna,Object,No,0.090694221,Object,Anna's infectious laughter.,Object,free
I390,Jane corrupted Nicole.,F,IC1,Ferstl et al.(2010),english,Jane,Nicole,corrupted,Jane,Subject,No,0.2767770482275811,Object,"Jane's actions had a profound impact on Nicole's life, causing her to question everything she once believed in.",Subject,free
I391,Tina confounded Claire.,F,IC1,Ferstl et al.(2010),english,Tina,Claire,confounded,Cla,Object,No,0.11193060321188988,Object,Claire's usually composed demeanor was now thrown into disarray.,Object,free
I392,Kate deserted Jane.,F,IC1,Ferstl et al.(2010),english,Kate,Jane,deserted,Jane,Object,No,0.22235121295418137,Object,"She left without a word, leaving Jane heartbroken and confused in their small apartment.",Subject,free
I393,Amy discouraged Tina.,F,IC1,Ferstl et al.(2010),english,Amy,Tina,discouraged,Amy,Subject,No,0.089274722,Object,Tina felt a mix of sadness and frustration after hearing Amy's words.,Object,free
I394,Alice tracked Kate.,F,IC1,Ferstl et al.(2010),english,Alice,Kate,tracked,Alice,Subject,No,0.15714771322069568,Object,"She had been searching for her sister for what felt like hours, but the dense forest seemed to swallow her whole, making it impossible to keep track of her.",Subject,free
I395,Sarah startled Alice.,F,IC1,Ferstl et al.(2010),english,Sarah,Alice,startled,Alice,Object,No,0.19375004022853268,Object,"Alice quickly jumped back, her eyes wide with surprise.",Object,free
I396,Emily defamed Sarah.,F,IC1,Ferstl et al.(2010),english,Emily,Sarah,defamed,Sarah,Object,No,0.016152503613249075,Object,Sarah immediately filed a lawsuit against Emily for defamation and sought damages for the harm caused to her reputation.,Object,free
I397,Megan abandoned Emily.,F,IC1,Ferstl et al.(2010),english,Megan,Emily,abandoned,Emily,Object,No,0.17578012361941836,Object,"Emily was left alone and heartbroken, struggling to come to terms with the sudden and unexpected abandonment.",Object,free
I398,Angela courted Megan.,F,IC1,Ferstl et al.(2010),english,Angela,Megan,courted,M,Object,No,0.17533679420481182,Object,"She had been trying to get her attention for weeks, but Megan seemed oblivious to her affections.",Subject,free
I399,Anna wounded Angela.,F,IC1,Ferstl et al.(2010),english,Anna,Angela,wounded,Anna,Subject,No,0.11468196355417756,Object,Angela was left shaken and required immediate medical attention.,Object,free
I400,Nicole chilled Anna.,F,IC1,Ferstl et al.(2010),english,Nicole,Anna,chilled,Anna,Object,No,0.22182647722567878,Object,"She was a bit of an enigma, and Anna couldn't quite put her finger on what it was about Nicole that left her feeling so unsettled.",Subject,free
I401,Claire nettled Nicole.,F,IC1,Ferstl et al.(2010),english,Claire,Nicole,nettled,Cla,Subject,Yes,0.7775737363369395,Subject,Nicole shot her a stern look in response.,Object,free
I402,Jane pursued Claire.,F,IC1,Ferstl et al.(2010),english,Jane,Claire,pursued,Cla,Object,No,0.13840579812189224,Object,"Through the dense forest, her footsteps quiet on the damp earth.",Object,free
I403,Tina dreamed about Jane.,F,IC1,Ferstl et al.(2010),english,Tina,Jane,dreamed about,Jane,Object,No,0.21872756058175397,Object,She had a recurring nightmare about Jane's smile.,Subject,free
I404,Kate galled Tina.,F,IC1,Ferstl et al.(2010),english,Kate,Tina,galled,T,Object,No,0.14750057621821672,Object,"Kate galled Tina, who shot back with a sharp retort that left Kate momentarily stunned.",Subject,free
I405,Amy stimulated Kate.,F,IC1,Ferstl et al.(2010),english,Amy,Kate,stimulated,Amy,Subject,No,0.2502461626503643,Object,Kate's eyes widened in surprise as she hadn't expected the sudden burst of energy from her normally reserved friend.,Object,free
I406,Alice affected Amy.,F,IC1,Ferstl et al.(2010),english,Alice,Amy,affected,Amy,Object,No,0.4909189044807851,Object,"Amy affected her best friend, Emily, with her eccentric behavior.",Object,free
I407,Julia embraced Sarah.,F,IC1,Ferstl et al.(2010),english,Julia,Sarah,embraced,Jul,Subject,No,0.039753949,Object,"As they stood there, Julia noticed the faint smile on Sarah's face that hinted at a long-forgotten memory.",Subject,free
I408,Julia fazed Emily.,F,IC1,Ferstl et al.(2010),english,Julia,Emily,fazed,Emily,Object,No,0.1444297730207866,Object,Emily's expression changed from curiosity to confusion as she tried to understand why Julia was acting so strangely.,Object,free
