itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I286,Alice exasperated Sarah. She,F,IC1,Rohde & Kehler (2014),english,Alice,Sarah,exasperated,Alice,Subject,Yes,Subject,0.98588627,threw her hands up in frustration and walked away.,Object,pronoun
I287,Sarah fascinated Megan. She,F,IC1,Rohde & Kehler (2014),english,Sarah,Megan,fascinated,Sarah,Subject,Yes,Subject,0.988998059,quickly asked her about her experiences and interests.,Object,pronoun
I288,Emily frightened Angela. She,F,IC1,Rohde & Kehler (2014),english,Emily,Angela,frightened,Emily,Subject,No,Object,0.047422347,screamed and backed away in fear.,Object,pronoun
I289,Megan humiliated Anna. She,F,IC1,Rohde & Kehler (2014),english,Megan,Anna,humiliated,M,Subject,Yes,Subject,0.49502439,felt a pang of regret afterward.,Subject,pronoun
I290,Angela infuriated Nicole. She,F,IC1,Rohde & Kehler (2014),english,Angela,Nicole,infuriated,Angela,Subject,Yes,Subject,0.998216102,refused to listen to Nicole's point of view.,Subject,pronoun
I291,Anna inspires Claire. She,F,IC1,Rohde & Kehler (2014),english,Anna,Claire,inspires,Anna,Subject,Yes,Subject,0.879959434,looks up to her as a role model.,Object,pronoun
I292,Nicole intimidates Jane. She,F,IC1,Rohde & Kehler (2014),english,Nicole,Jane,intimidates,Nicole,Subject,Yes,Subject,0.999568947,She always carries herself with unwavering confidence.,repeated pronoun,pronoun
I293,Claire scares Tina. She,F,IC1,Rohde & Kehler (2014),english,Claire,Tina,scares,Claire,Subject,Yes,Subject,0.924140449,"runs away, screaming.",Object,pronoun
I294,Jane surprised Kate. She,F,IC1,Rohde & Kehler (2014),english,Jane,Kate,surprised,Jane,Subject,No,Object,0.562073273,smiled warmly and handed her a small gift.,Subject,pronoun
I295,Tina consulted Amy. She,F,IC1,Ferstl et al.(2010),english,Tina,Amy,consulted,T,Subject,No,Object,0.923912757,provided helpful advice about the situation.,Object,pronoun
I296,Kate attracted Alice. She,F,IC1,Ferstl et al.(2010),english,Kate,Alice,attracted,Kate,Subject,Yes,Subject,0.999600512,was drawn to Kate's charisma.,Object,pronoun
I297,Amy agitated Sarah. She,F,IC1,Ferstl et al.(2010),english,Amy,Sarah,agitated,Amy,Subject,No,Object,0.622278412,felt a surge of frustration rising within her.,Object,pronoun
I298,Alice angered Emily. She,F,IC1,Ferstl et al.(2010),english,Alice,Emily,angered,Alice,Subject,No,Object,0.981300858,refused to speak to her for the rest of the day.,Object,pronoun
I299,Sarah delighted Angela. She,F,IC1,Ferstl et al.(2010),english,Sarah,Angela,delighted,Sarah,Subject,Yes,Subject,0.99943664,smiled warmly in response.,Object,pronoun
I300,Emily pleased Anna. She,F,IC1,Ferstl et al.(2010),english,Emily,Anna,pleased,Emily,Subject,No,Object,0.182371557,smiled warmly in response.,Object,pronoun
I301,Megan called Nicole. She,F,IC1,Ferstl et al.(2010),english,Megan,Nicole,called,M,Subject,Yes,Subject,0.991375566,wanted to share some exciting news with her.,Subject,pronoun
I302,Angela telephoned Claire. She,F,IC1,Ferstl et al.(2010),english,Angela,Claire,telephoned,Angela,Subject,Yes,Subject,0.997811569,wanted to discuss their plans for the weekend.,Subject,pronoun
I303,Anna concerned Jane. She,F,IC1,Ferstl et al.(2010),english,Anna,Jane,concerned,Anna,Subject,Yes,Subject,0.998066091,worried about her well-being.,Subject,pronoun
I304,Nicole irritated Tina. She,F,IC1,Ferstl et al.(2010),english,Nicole,Tina,irritated,Nicole,Subject,Yes,Subject,0.950226337,She refused to listen to Tina's opinion.,Subject,pronoun
I305,Claire antagonized Kate. She,F,IC1,Ferstl et al.(2010),english,Claire,Kate,antagonized,Claire,Subject,No,Object,0.679150522,refused to apologize for her actions.,ambiguous,pronoun
I306,Jane frustrated Amy. She,F,IC1,Ferstl et al.(2010),english,Jane,Amy,frustrated,Jane,Subject,Yes,Subject,0.938696677,felt overwhelmed by Jane's constant interruptions.,Object,pronoun
I307,Tina appalled Alice. She,F,IC1,Ferstl et al.(2010),english,Tina,Alice,appalled,T,Subject,Yes,Subject,0.995928249,couldn't believe what Tina had said.,Object,pronoun
I308,Kate captivated Sarah. She,F,IC1,Ferstl et al.(2010),english,Kate,Sarah,captivated,Kate,Subject,Yes,Subject,0.997968743,couldn't help but be drawn to her charm and confidence.,Object,pronoun
I309,Amy inspired Emily. She,F,IC1,Ferstl et al.(2010),english,Amy,Emily,inspired,Amy,Subject,Yes,Subject,0.981982621,looked up to her as a mentor and aspired to follow in her footsteps.,Object,pronoun
I310,Alice lied to Megan. She,F,IC1,Ferstl et al.(2010),english,Alice,Megan,lied to,Alice,Subject,Yes,Subject,0.993239619,felt guilty about it immediately.,Subject,pronoun
I311,Sarah maddened Anna. She,F,IC1,Ferstl et al.(2010),english,Sarah,Anna,maddened,Anna,Object,Yes,Subject,0.904647507,stormed out of the room in frustration.,Object,pronoun
I312,Emily peeved Nicole. She,F,IC1,Ferstl et al.(2010),english,Emily,Nicole,peeved,Emily,Subject,Yes,Subject,0.775786167,refused to apologize despite knowing she was in the wrong.,Subject,pronoun
I313,Megan entranced Claire. She,F,IC1,Ferstl et al.(2010),english,Megan,Claire,entranced,M,Subject,Yes,Subject,0.999727377,She couldn't take her eyes off Megan.,repeated pronoun,pronoun
I314,Angela intrigued Jane. She,F,IC1,Ferstl et al.(2010),english,Angela,Jane,intrigued,Angela,Subject,Yes,Subject,0.999446167,wanted to learn more about her mysterious past.,Object,pronoun
I315,Anna repulsed Tina. She,F,IC1,Ferstl et al.(2010),english,Anna,Tina,repulsed,Anna,Subject,Yes,Subject,0.995873385,"quickly turned away, unwilling to confront her any longer.",Object,pronoun
I316,Nicole worried Kate. She,F,IC1,Ferstl et al.(2010),english,Nicole,Kate,worried,Nicole,Subject,Yes,Subject,0.997508545,knew something was bothering her.,Subject,pronoun
I317,Claire betrayed Amy. She,F,IC1,Ferstl et al.(2010),english,Claire,Amy,betrayed,Claire,Subject,No,Object,0.499986529,She revealed Amy's secret to everyone.,repeated pronoun,pronoun
I318,Jane confessed to Alice. She,F,IC1,Ferstl et al.(2010),english,Jane,Alice,confessed to,Jane,Subject,Yes,Subject,0.962132191,felt a heavy weight lift off her shoulders as she finally revealed the truth.,Subject,pronoun
I319,Tina scared Sarah. She,F,IC1,Ferstl et al.(2010),english,Tina,Sarah,scared,T,Subject,No,Object,0.679168576,"ran out of the room, trembling with fear.",Object,pronoun
I320,Kate wowed Emily. She,F,IC1,Ferstl et al.(2010),english,Kate,Emily,wowed,Kate,Subject,Yes,Subject,0.994759623,"smiled in response, clearly impressed.",Object,pronoun
I321,disappointed,F,IC1,Ferstl et al.(2010),english,Amy,Megan,disappointed,Amy,Subject,Yes,Subject,0.817536336,"apologized sincerely, hoping to make amends.",Subject,pronoun
I322,Alice intimidated Angela. She,F,IC1,Ferstl et al.(2010),english,Alice,Angela,intimidated,Alice,Subject,Yes,Subject,0.851926088,was known for her confident and assertive demeanor.,Subject,pronoun
I323,Sarah bugged Nicole. She,F,IC1,Ferstl et al.(2010),english,Sarah,Nicole,bugged,Sarah,Subject,Yes,Subject,0.997520997,kept asking her questions about the project.,Subject,pronoun
I324,Emily daunted Claire. She,F,IC1,Ferstl et al.(2010),english,Emily,Claire,daunted,Emily,Subject,No,Object,0.010986936,struggled to regain her composure after the confrontation.,Object,pronoun
I325,Megan echoed Jane. She,F,IC1,Ferstl et al.(2010),english,Megan,Jane,echoed,M,Subject,Yes,Subject,0.938886635,repeated the words with a thoughtful expression.,Subject,pronoun
I326,Angela enthralled Tina. She,F,IC1,Ferstl et al.(2010),english,Angela,Tina,enthralled,Angela,Subject,Yes,Subject,0.97689677,couldn't take her eyes off her.,Object,pronoun
I327,Anna excited Kate. She,F,IC1,Ferstl et al.(2010),english,Anna,Kate,excited,Anna,Subject,Yes,Subject,0.962096102,couldn’t wait to share the news with her.,Subject,pronoun
I328,Nicole gladdened Amy. She,F,IC1,Ferstl et al.(2010),english,Nicole,Amy,gladdened,Nicole,Subject,Yes,Subject,0.999897893,smiled warmly at her.,Object,pronoun
I329,Claire mesmerised Alice. She,F,IC1,Ferstl et al.(2010),english,Claire,Alice,mesmerised,Claire,Subject,Yes,Subject,0.991409532,couldn't take her eyes off her.,Object,pronoun
I330,Jane enraged Sarah. She,F,IC1,Ferstl et al.(2010),english,Jane,Sarah,enraged,Jane,Subject,No,Object,0.880709429,refused to speak to Jane for the rest of the day.,Object,pronoun
I331,Tina enticed Emily. She,F,IC1,Ferstl et al.(2010),english,Tina,Emily,enticed,T,Subject,No,Object,0.047421872,was intrigued by Tina's charm and decided to learn more about her.,Object,pronoun
I332,Kate provoked Megan. She,F,IC1,Ferstl et al.(2010),english,Kate,Megan,provoked,Kate,Subject,Yes,Subject,0.777223818,she retaliated with a sharp remark.,repeated pronoun,pronoun
I333,Amy unnerved Angela. She,F,IC1,Ferstl et al.(2010),english,Amy,Angela,unnerved,Amy,Subject,Yes,Subject,0.997502376,struggled to understand why Amy's words carried such a sharp edge.,Object,pronoun
I334,Alice frightened Anna. She,F,IC1,Ferstl et al.(2010),english,Alice,Anna,frightened,Alice,Subject,Yes,Subject,0.99127294,ran out of the room in tears.,Object,pronoun
I335,Sarah troubled Claire. She,F,IC1,Ferstl et al.(2010),english,Sarah,Claire,troubled,Sarah,Subject,Yes,Subject,0.977012488,felt overwhelmed by the constant arguments.,Object,pronoun
I336,Emily repelled Jane. She,F,IC1,Ferstl et al.(2010),english,Emily,Jane,repelled,Emily,Subject,Yes,Subject,0.999855945,felt an inexplicable discomfort whenever Jane was around.,Subject,pronoun
I337,Megan sickened Tina. She,F,IC1,Ferstl et al.(2010),english,Megan,Tina,sickened,M,Subject,Yes,Subject,0.968280434,quickly left the room to avoid further confrontation.,Object,pronoun
I338,Angela revolted Kate. She,F,IC1,Ferstl et al.(2010),english,Angela,Kate,revolted,Angela,Subject,Yes,Subject,0.988669932,couldn't believe how disrespectful Angela had been.,Object,pronoun
I339,Anna trailed Amy. She,F,IC1,Ferstl et al.(2010),english,Anna,Amy,trailed,Anna,Subject,Yes,Subject,0.776252272,was determined to catch up and ask her about the meeting.,Subject,pronoun
I340,Nicole upset Alice. She,F,IC1,Ferstl et al.(2010),english,Nicole,Alice,upset,Nicole,Subject,Un,Subject,0.024049918,apologized sincerely for her actions.,Subject,pronoun
I341,Claire exhausted Sarah. She,F,IC1,Ferstl et al.(2010),english,Claire,Sarah,exhausted,Claire,Subject,Yes,Subject,0.998398228,needed some time to recover.,Object,pronoun
I342,Jane wearied Emily. She,F,IC1,Ferstl et al.(2010),english,Jane,Emily,wearied,Jane,Subject,Yes,Subject,0.999964046,found Emily's constant questions exhausting.,Subject,pronoun
I343,Tina staggered Megan. She,F,IC1,Ferstl et al.(2010),english,Tina,Megan,staggered,T,Subject,Yes,Subject,0.991296472,gasped in shock at what Tina had just said.,Object,pronoun
I344,Kate cheated Angela. She,F,IC1,Ferstl et al.(2010),english,Kate,Angela,cheated,Kate,Subject,Yes,Subject,0.678980828,felt betrayed and hurt.,Object,pronoun
I345,Amy repaid Anna. She,F,IC1,Ferstl et al.(2010),english,Amy,Anna,repaid,Amy,Subject,Yes,Subject,0.979257888,appreciated her friend's support.,Object,pronoun
I346,Alice astounded Nicole. She,F,IC1,Ferstl et al.(2010),english,Alice,Nicole,astounded,Alice,Subject,Yes,Subject,0.999742627,couldn't believe what she had just witnessed.,Object,pronoun
I347,Sarah exhilarated Jane. She,F,IC1,Ferstl et al.(2010),english,Sarah,Jane,exhilarated,Sarah,Subject,Yes,Subject,0.988997242,felt a rush of joy and couldn't stop smiling.,Object,pronoun
I348,Emily spooked Tina. She,F,IC1,Ferstl et al.(2010),english,Emily,Tina,spooked,Emily,Subject,Yes,Subject,0.990224945,She screamed and jumped back in surprise.,repeated pronoun,pronoun
I349,Megan unsettled Kate. She,F,IC1,Ferstl et al.(2010),english,Megan,Kate,unsettled,M,Subject,Yes,Subject,0.998117996,couldn't shake the feeling of tension between them.,Object,pronoun
I350,Angela flabbergasted Amy. She,F,IC1,Ferstl et al.(2010),english,Angela,Amy,flabbergasted,Angela,Subject,Yes,Subject,0.998452296,could hardly believe what Angela had just said.,Object,pronoun
I351,Anna kissed Alice. She,F,IC1,Ferstl et al.(2010),english,Anna,Alice,kissed,Anna,Subject,Yes,Subject,0.562109155,"smiled warmly, feeling the connection between them.",Object,pronoun
I352,Nicole nuzzled Sarah. She,F,IC1,Ferstl et al.(2010),english,Nicole,Sarah,nuzzled,Nicole,Subject,Yes,Subject,0.999982045,"smiled softly, enjoying the closeness.",Object,pronoun
I353,Claire pained Emily. She,F,IC1,Ferstl et al.(2010),english,Claire,Emily,pained,Claire,Subject,Yes,Subject,0.996803879,felt guilty for what she had done.,Subject,pronoun
I354,Jane confused Megan. She,F,IC1,Ferstl et al.(2010),english,Jane,Megan,confused,Jane,Subject,Yes,Subject,0.985803425,didn't understand what Jane was trying to say.,Object,pronoun
I355,Tina distressed Angela. She,F,IC1,Ferstl et al.(2010),english,Tina,Angela,distressed,T,Subject,Yes,Subject,0.99328207,cried quietly in her room.,Object,pronoun
I356,Kate vexed Anna. She,F,IC1,Ferstl et al.(2010),english,Kate,Anna,vexed,Kate,Subject,No,Object,0.962655766,felt hurt by Kate's words.,Object,pronoun
I357,Amy bothered Nicole. She,F,IC1,Ferstl et al.(2010),english,Amy,Nicole,bothered,Amy,Subject,Yes,Subject,0.991375329,didn't understand why Nicole was upset.,Subject,pronoun
I358,Alice alarmed Claire. She,F,IC1,Ferstl et al.(2010),english,Alice,Claire,alarmed,Alice,Subject,Yes,Subject,0.998841644,quickly explained the situation to calm her down.,Subject,pronoun
I359,Sarah disgruntled Tina. She,F,IC1,Ferstl et al.(2010),english,Sarah,Tina,disgruntled,Sarah,Subject,Yes,Subject,0.985846293,apologized later to mend their relationship.,Subject,pronoun
I360,Emily plagued Kate. She,F,IC1,Ferstl et al.(2010),english,Emily,Kate,plagued,Emily,Subject,Yes,Subject,0.998048178,felt overwhelmed by guilt for her actions.,Subject,pronoun
I361,Megan shadowed Amy. She,F,IC1,Ferstl et al.(2010),english,Megan,Amy,shadowed,M,Subject,Yes,Subject,0.988937657,was eager to learn from her experience.,Subject,pronoun
I362,Angela tailed Alice. She,F,IC1,Ferstl et al.(2010),english,Angela,Alice,tailed,Angela,Subject,Yes,Subject,0.998979262,wanted to know where Alice was going.,Subject,pronoun
I363,Anna incensed Sarah. She,F,IC1,Ferstl et al.(2010),english,Anna,Sarah,incensed,Anna,Subject,Yes,Subject,0.4994996,"stormed out of the room, unable to contain her frustration.",Object,pronoun
I364,Nicole baffled Emily. She,F,IC1,Ferstl et al.(2010),english,Nicole,Emily,baffled,Nicole,Subject,Yes,Subject,0.999962735,couldn't understand why Nicole had acted that way.,Object,pronoun
I365,Claire shocked Megan. She,F,IC1,Ferstl et al.(2010),english,Claire,Megan,shocked,Claire,Subject,Yes,Subject,0.985832622,couldn't believe what she had just heard.,Object,pronoun
I366,Jane disobeyed Angela. She,F,IC1,Ferstl et al.(2010),english,Jane,Angela,disobeyed,Jane,Subject,Yes,Subject,0.993954814,was frustrated by the restrictions Angela had set.,Subject,pronoun
I367,Tina distracted Anna. She,F,IC1,Ferstl et al.(2010),english,Tina,Anna,distracted,T,Subject,Yes,Subject,0.730459718,drew her attention to the strange noise coming from the other room.,Subject,pronoun
I368,Kate married Nicole. She,F,IC1,Ferstl et al.(2010),english,Kate,Nicole,married,Kate,Subject,No,Object,0.991395477,is now living with her in a beautiful house by the lake.,ambiguous,pronoun
I369,Amy met Claire. She,F,IC1,Ferstl et al.(2010),english,Amy,Claire,met,Amy,Subject,No,Object,0.268520367,was excited to catch up with her.,ambiguous,pronoun
I370,Alice ordered around Jane. She,F,IC1,Ferstl et al.(2010),english,Alice,Jane,ordered around,Alice,Subject,Yes,Subject,0.923637891,seemed confident in her directions.,Subject,pronoun
I371,Sarah harmed Kate. She,F,IC1,Ferstl et al.(2010),english,Sarah,Kate,harmed,Sarah,Subject,Yes,Subject,0.776873139,was filled with regret afterward.,Subject,pronoun
I372,Emily astonished Amy. She,F,IC1,Ferstl et al.(2010),english,Emily,Amy,astonished,Emily,Subject,Yes,Subject,0.993305125,couldn't believe what Emily had just done.,Object,pronoun
I373,Megan bewildered Alice. She,F,IC1,Ferstl et al.(2010),english,Megan,Alice,bewildered,M,Subject,Yes,Subject,0.999982522,struggled to understand why Megan had acted that way.,Object,pronoun
I374,Angela invigorated Sarah. She,F,IC1,Ferstl et al.(2010),english,Angela,Sarah,invigorated,Angela,Subject,Yes,Subject,0.999087999,felt a renewed sense of energy and purpose.,Object,pronoun
I375,Anna tantalized Emily. She,F,IC1,Ferstl et al.(2010),english,Anna,Emily,tantalized,Anna,Subject,Yes,Subject,0.817245866,"smiled mischievously, leaving Emily curious about her intentions.",Subject,pronoun
I376,Nicole battled Megan. She,F,IC1,Ferstl et al.(2010),english,Nicole,Megan,battled,Nicole,Subject,Yes,Subject,0.873379017,"emerged victorious, showcasing her determination.",Subject,pronoun
I377,Claire hurt Angela. She,F,IC1,Ferstl et al.(2010),english,Claire,Angela,hurt,Claire,Subject,No,Object,0.997527047,cried in pain.,Object,pronoun
I378,Jane followed Anna. She,F,IC1,Ferstl et al.(2010),english,Jane,Anna,followed,Jane,Subject,Yes,Subject,0.817281937,opened the door and stepped inside.,Subject,pronoun
I379,Tina tormented Nicole. She,F,IC1,Ferstl et al.(2010),english,Tina,Nicole,tormented,T,Subject,Yes,Subject,0.962629584,She mocked her relentlessly.,Subject,pronoun
I380,Kate grazed Claire. She,F,IC1,Ferstl et al.(2010),english,Kate,Claire,grazed,Kate,Subject,Yes,Subject,0.981980208,apologized immediately for the accidental bump.,Subject,pronoun
I381,Amy played Jane. She,F,IC1,Ferstl et al.(2010),english,Amy,Jane,played,Amy,Subject,Yes,Subject,0.998468104,took her role very seriously.,N/A,pronoun
I382,Alice dumbfounded Tina. She,F,IC1,Ferstl et al.(2010),english,Alice,Tina,dumbfounded,Alice,Subject,Yes,Subject,0.999816503,struggled to find the right words to respond.,Object,pronoun
I383,Sarah flattered Amy. She,F,IC1,Ferstl et al.(2010),english,Sarah,Amy,flattered,Sarah,Subject,Yes,Subject,0.924054427,appreciated the compliment and smiled warmly.,Object,pronoun
I384,Emily alienated Alice. She,F,IC1,Ferstl et al.(2010),english,Emily,Alice,alienated,Emily,Subject,Yes,Subject,0.991360448,felt hurt by the betrayal.,Object,pronoun
I385,Megan harassed Sarah. She,F,IC1,Ferstl et al.(2010),english,Megan,Sarah,harassed,M,Subject,Yes,Subject,0.998498054,felt deeply upset by the situation.,Object,pronoun
I386,Angela approached Emily. She,F,IC1,Ferstl et al.(2010),english,Angela,Emily,approached,Angela,Subject,Yes,Subject,0.994661951,smiled warmly and extended her hand for a handshake.,Subject,pronoun
I387,Anna beguiled Megan. She,F,IC1,Ferstl et al.(2010),english,Anna,Megan,beguiled,Anna,Subject,Yes,Subject,0.989517903,was captivated by Anna's charm and couldn't help but smile.,Object,pronoun
I388,Nicole caressed Angela. She,F,IC1,Ferstl et al.(2010),english,Nicole,Angela,caressed,Nicole,Subject,Yes,Subject,0.970040273,gently brushed a strand of hair from her face.,Subject,pronoun
I389,Claire enlivened Anna. She,F,IC1,Ferstl et al.(2010),english,Claire,Anna,enlivened,Claire,Subject,Yes,Subject,0.999335322,brought a sense of joy and excitement to her day.,Subject,pronoun
I390,Jane corrupted Nicole. She,F,IC1,Ferstl et al.(2010),english,Jane,Nicole,corrupted,Jane,Subject,Yes,Subject,0.818806907,sought revenge for what Jane had done.,Object,pronoun
I391,Tina confounded Claire. She,F,IC1,Ferstl et al.(2010),english,Tina,Claire,confounded,T,Subject,Yes,Subject,0.996777697,couldn't understand why Claire reacted that way.,Subject,pronoun
I392,Kate deserted Jane. She,F,IC1,Ferstl et al.(2010),english,Kate,Jane,deserted,Kate,Subject,No,Object,0.622404348,felt betrayed and heartbroken.,Object,pronoun
I393,Amy discouraged Tina. She,F,IC1,Ferstl et al.(2010),english,Amy,Tina,discouraged,Amy,Subject,Yes,Subject,0.939420346,felt it was for her own good.,ambiguous,pronoun
I394,Alice tracked Kate. She,F,IC1,Ferstl et al.(2010),english,Alice,Kate,tracked,Alice,Subject,No,Object,0.996405217,noticed her walking briskly toward the park.,Subject,pronoun
I395,Sarah startled Alice. She,F,IC1,Ferstl et al.(2010),english,Sarah,Alice,startled,Sarah,Subject,Yes,Subject,0.995906608,dropped her coffee in surprise.,Subject,pronoun
I396,Emily defamed Sarah. She,F,IC1,Ferstl et al.(2010),english,Emily,Sarah,defamed,Emily,Subject,No,Object,0.56211542,falsely accused her of inappropriate behavior.,Subject,pronoun
I397,Megan abandoned Emily. She,F,IC1,Ferstl et al.(2010),english,Megan,Emily,abandoned,M,Subject,Yes,Subject,0.952544478,felt a pang of guilt but convinced herself it was for the best.,Subject,pronoun
I398,Angela courted Megan. She,F,IC1,Ferstl et al.(2010),english,Angela,Megan,courted,Angela,Subject,Yes,Subject,0.998058373,was determined to show her how much she cared.,Subject,pronoun
I399,Anna wounded Angela. She,F,IC1,Ferstl et al.(2010),english,Anna,Angela,wounded,Anna,Subject,No,Object,0.93991231,was rushed to the hospital for treatment.,Object,pronoun
I400,Nicole chilled Anna. She,F,IC1,Ferstl et al.(2010),english,Nicole,Anna,chilled,Nicole,Subject,Yes,Subject,0.997428364,wrapped her in a warm blanket to help her relax.,Subject,pronoun
I401,Claire nettled Nicole. She,F,IC1,Ferstl et al.(2010),english,Claire,Nicole,nettled,Claire,Subject,Yes,Subject,0.976816008,felt annoyed by Claire's teasing.,Object,pronoun
I402,Jane pursued Claire. She,F,IC1,Ferstl et al.(2010),english,Jane,Claire,pursued,Jane,Subject,Yes,Subject,0.119196916,was determined to catch up and explain everything.,Subject,pronoun
I403,Tina dreamed about Jane. She,F,IC1,Ferstl et al.(2010),english,Tina,Jane,dreamed about,T,Subject,No,Object,0.993458169,wondered what Jane was doing lately.,Subject,pronoun
I404,Kate galled Tina. She,F,IC1,Ferstl et al.(2010),english,Kate,Tina,galled,Kate,Subject,Yes,Subject,0.777296044,felt deeply hurt by Kate's actions.,Object,pronoun
I405,Amy stimulated Kate. She,F,IC1,Ferstl et al.(2010),english,Amy,Kate,stimulated,Amy,Subject,Yes,Subject,0.805084646,felt a surge of excitement.,Object,pronoun
I406,Alice affected Amy. She,F,IC1,Ferstl et al.(2010),english,Alice,Amy,affected,Alice,Subject,Yes,Subject,0.817236002,felt deeply remorseful for her actions.,Object,pronoun
I407,Julia embraced Sarah. She,F,IC1,Ferstl et al.(2010),english,Julia,Sarah,embraced,Julia,Subject,No,Object,0.952573133,felt a wave of comfort and warmth.,Object,pronoun
I408,Julia fazed Emily. She,F,IC1,Ferstl et al.(2010),english,Julia,Emily,fazed,Julia,Subject,Yes,Subject,0.999444499,seemed unsettled by her sudden reaction.,Object,pronoun
I409,Julia debated with Megan. She,F,IC1,Ferstl et al.(2010),english,Julia,Megan,debated with,Julia,Subject,Yes,Subject,0.959147171,proposed a new idea to resolve their disagreement.,ambiguous,pronoun
I410,Julia defied Angela. She,F,IC1,Ferstl et al.(2010),english,Julia,Angela,defied,Julia,Subject,Yes,Subject,0.98585961,refused to follow her instructions and chose her own path instead.,Subject,pronoun
I411,Julia questioned Anna. She,F,IC1,Ferstl et al.(2010),english,Julia,Anna,questioned,Julia,Subject,No,Object,0.075186142,wondered why Anna seemed so hesitant.,Subject,pronoun
I412,Julia assisted Nicole. She,F,IC2,Rohde & Kehler (2014),english,Julia,Nicole,assisted,Julia,Subject,Yes,Subject,0.367573945,was grateful for the help.,Object,pronoun
I413,Julia blames Claire. She,F,IC2,Rohde & Kehler (2014),english,Julia,Claire,blames,Julia,Subject,No,Object,0.677972812,believes Claire is responsible for the misunderstanding.,Subject,pronoun
I414,Julia comforted Jane. She,F,IC2,Rohde & Kehler (2014),english,Julia,Jane,comforted,Julia,Subject,Yes,Subject,0.437818151,wrapped her arms around her and whispered reassuring words.,Subject,pronoun
I415,Julia congratulated Tina. She,F,IC2,Rohde & Kehler (2014),english,Julia,Tina,congratulated,Julia,Subject,No,Object,0.99251605,was thrilled to see her friend's hard work recognized.,Subject,pronoun
I416,Julia corrected Kate. She,F,IC2,Rohde & Kehler (2014),english,Julia,Kate,corrected,Julia,Subject,No,Object,0.56133189,apologized for the misunderstanding.,Object,pronoun
I417,Julia detests Amy. She,F,IC2,Rohde & Kehler (2014),english,Julia,Amy,detests,Julia,Subject,No,Object,0.499939325,avoids her whenever possible.,Subject,pronoun
I418,Julia fears Alice. She,F,IC2,Rohde & Kehler (2014),english,Julia,Alice,fears,Julia,Subject,No,Object,0.49966972,worries about what Alice might say next.,Subject,pronoun
I419,Sarah envies Julia. She,F,IC2,Rohde & Kehler (2014),english,Sarah,Julia,envies,Sarah,Subject,Yes,Subject,0.562173252,wishes she had Julia's confidence and charisma.,Subject,pronoun
I420,Emily hates Julia. She,F,IC2,Rohde & Kehler (2014),english,Emily,Julia,hates,Emily,Subject,Yes,Subject,0.962588273,often avoids her at social gatherings.,Subject,pronoun
I421,Megan helped Julia. She,F,IC2,Rohde & Kehler (2014),english,Megan,Julia,helped,M,Subject,No,Object,0.851868913,was always there when Julia needed support.,Subject,pronoun
I422,Angela mocked Julia. She,F,IC2,Rohde & Kehler (2014),english,Angela,Julia,mocked,Angela,Subject,Yes,Subject,0.970138765,laughed loudly at her reaction.,Subject,pronoun
I423,Anna noticed Julia. She,F,IC2,Rohde & Kehler (2014),english,Anna,Julia,noticed,Anna,Subject,Yes,Subject,0.376874487,smiled warmly and walked over to greet her.,Subject,pronoun
I424,Nicole pacified Julia. She,F,IC2,Rohde & Kehler (2014),english,Nicole,Julia,pacified,Nicole,Subject,Yes,Subject,0.841098503,explained the situation calmly to ease her worries.,Subject,pronoun
I425,Claire praised Julia. She,F,IC2,Rohde & Kehler (2014),english,Claire,Julia,praised,Claire,Subject,No,Object,0.977001792,appreciated her hard work and dedication.,Subject,pronoun
I426,Jane reproached Julia. She,F,IC2,Rohde & Kehler (2014),english,Jane,Julia,reproached,Jane,Subject,Yes,Subject,0.880158595,felt hurt by Julia's actions.,Subject,pronoun
I427,Tina scolded Julia. She,F,IC2,Rohde & Kehler (2014),english,Tina,Julia,scolded,T,Subject,No,Object,0.977015334,apologized afterward for being too harsh.,Subject,pronoun
I428,Kate stared at Julia. She,F,IC2,Rohde & Kehler (2014),english,Kate,Julia,stared at,Kate,Subject,Yes,Subject,0.993304888,wondered if her friend was telling the truth.,Subject,pronoun
I429,Amy thanked Julia. She,F,IC2,Rohde & Kehler (2014),english,Amy,Julia,thanked,Amy,Subject,Yes,Subject,0.994666671,was grateful for her help.,Subject,pronoun
I430,Alice trusted Julia. She,F,IC2,Rohde & Kehler (2014),english,Alice,Julia,trusted,Alice,Subject,Yes,Subject,0.952128766,always kept her promises.,Object,pronoun
I431,Sarah values Emily. She,F,IC2,Rohde & Kehler (2014),english,Sarah,Emily,values,Sarah,Subject,Yes,Subject,0.985904104,appreciates her kindness and support.,Object,pronoun
I432,Emily cuddled Megan. She,F,IC2,Ferstl et al.(2010),english,Emily,Megan,cuddled,Emily,Subject,Yes,Subject,0.995929667,"wrapped her arms around her tightly, offering comfort.",Subject,pronoun
I433,Megan decried Angela. She,F,IC2,Ferstl et al.(2010),english,Megan,Angela,decried,M,Subject,Yes,Subject,0.999974297,claimed that Angela's actions were unacceptable.,Subject,pronoun
I434,Angela moved Anna. She,F,IC2,Ferstl et al.(2010),english,Angela,Anna,moved,Angela,Subject,Yes,Subject,0.996492214,helped her find a more comfortable position.,Subject,pronoun
